predict,target
0.11273999999999999,-0.04
0.05128,0.08
-0.020819999999999998,0.13
-0.11974,-0.37
0.13316,0.27
-0.11288000000000001,0.39
-0.06504,-0.31
0.1787,-0.39
-0.0675,0.2
-0.08216,-0.28
-0.04692,0.16
0.0155,0.11
0.13188,0.35
-0.1124,0.31
0.0753,0.17
-0.33102,0.44
0.3214,-0.01
0.20001999999999998,0.35
0.09816000000000001,0.43
0.040679999999999994,0.35
-0.14844,-0.35
0.17106000000000002,-0.35
-0.10082,-0.4
0.25920000000000004,-0.33
0.046020000000000005,0.46
0.01582,0.24
-0.07864,0.37
-0.19996,0.01
-0.024780000000000003,0.34
-0.00012,0.13
-0.03134,0.12
0.0435,0.39
-0.012920000000000001,-0.26
-0.09667999999999999,0.29
0.02458,0.01
-0.09029999999999999,-0.01
0.0098,-0.49
0.0172,-0.28
0.09444000000000001,0.4
-0.01264,-0.48
0.22986,0.45
-0.03798,0.4
-0.09442,-0.27
-0.17512,0.43
-0.08332,0.31
-0.11942,0.21
0.09124,0.19
0.011859999999999999,0.34
-0.056159999999999995,0.37
-0.0397,-0.26
0.046020000000000005,-0.24
-0.035379999999999995,-0.16
0.16178,0.23
0.18272,-0.15
-0.07148,-0.43
0.017079999999999998,-0.01
0.11359999999999999,-0.43
-0.0764,-0.14
-0.053840000000000006,0.06
-0.01698,-0.14
0.20576,-0.08
-0.11692,0.49
0.06306,0.34
-0.02412,-0.12
-0.15502000000000002,0.04
0.14292,-0.34
-0.08236,0.32
-0.09454000000000001,0.35
-0.067,-0.35
0.20696,-0.32
